"Active from","Active from"
"Active to","Active to"
"Add new","Add new"
"Apply to product with Special Price","Apply to product with Special Price"
"Are you sure?","Are you sure?"
"Automation","Automation"
"Back","Back"
"Rules List","Rules List"
"Block title","Block title"
"Change status","Change status"
"Conditions Combination","Conditions Combination"
"Conditions","Conditions"
"contains","contains"
"Customer Groups","Customer Groups"
"Delay between retries, sec","Delay between retries, sec"
"Delete","Delete"
"Delete error","Delete error"
"Delete Item","Delete Item"
"Design","Design"
"Disabled","Disabled"
"Display automatically","Display automatically"
"doesn't contain","doesn't contain"
"Enabled","Enabled"
"Ended","Ended"
"From:","From:"
"General","General"
"greater","greater"
"greater or equal","greater or equal"
"ID","ID"
"If %s of these order conditions are %s","If %s of these order conditions are %s"
"Insert link","Insert link"
"Insert link title","Insert link title"
"Insert title","Insert title"
"Inside product page","Inside product page"
"is not same as","is not same as"
"less","less"
"less or equal","less or equal"
"No","No"
"Name","Name"
"NOT LOGGED IN","NOT LOGGED IN"
"Pending","Pending"
"Please select item(s)","Please select item(s)"
"Please wait...","Please wait..."
"Please wait %s seconds before trying again","Please wait %s seconds before trying again"
"Price Change","Price Change"
"Price decrease, %","Price decrease, %"
"Price increase, %","Price increase, %"
"Product Attribute","Product Attribute"
"Randomprice Rule","Randomprice Rule"
"Randomprice Rules","Randomprice Rules"
"Reset","Reset"
"Rule was successfully deleted","Rule was successfully deleted"
"Rule was successfully saved","Rule was successfully saved"
"Rules list","Rules list"
"Running Status","Running Status"
"same as","same as"
"Save And Continue Edit","Save And Continue Edit"
"Save As New","Save As New"
"Save Item","Save Item"
"Started","Started"
"Status","Status"
"Store View","Store View"
"Template","Template"
"This rule no longer exists","This rule no longer exists"
"Title","Title"
"To:","To:"
"HTML code is accepted.","HTML code is accepted."
"Yes","Yes"
